commit_number,commit,short_commit,committed_at,smell,count
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","ControlParameter",1
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","DataClump",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","DuplicateMethodCall",71
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","FeatureEnvy",21
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","InstanceVariableAssumption",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","IrresponsibleModule",6
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","LongParameterList",3
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","LongYieldList",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","ManualDispatch",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","MissingSafeMethod",7
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","ModuleInitialize",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","NestedIterators",2
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","NilCheck",4
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","RepeatedConditional",9
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","SubclassedFromCoreClass",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","TooManyConstants",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","TooManyInstanceVariables",2
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","TooManyMethods",2
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","TooManyStatements",37
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","UncommunicativeMethodName",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","UncommunicativeModuleName",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","UncommunicativeParameterName",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","UncommunicativeVariableName",7
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","UnusedParameters",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","UnusedPrivateMethod",0
19,"ba94586c5b643311eed9bc2e27dcd1e0efa89628","ba94586","2026-05-04T20:07:37+02:00","UtilityFunction",7
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","All",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","Attribute",22
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","BooleanParameter",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","Check",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","ClassVariable",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","ControlParameter",1
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","DataClump",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","DuplicateMethodCall",73
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","FeatureEnvy",21
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","InstanceVariableAssumption",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","IrresponsibleModule",6
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","LongParameterList",3
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","LongYieldList",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","ManualDispatch",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","MissingSafeMethod",7
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","ModuleInitialize",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","NestedIterators",2
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","NilCheck",5
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","RepeatedConditional",9
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","SubclassedFromCoreClass",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","TooManyConstants",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","TooManyInstanceVariables",2
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","TooManyMethods",2
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","TooManyStatements",40
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","UncommunicativeMethodName",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","UncommunicativeModuleName",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","UncommunicativeParameterName",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","UncommunicativeVariableName",8
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","UnusedParameters",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","UnusedPrivateMethod",0
20,"72a0f259ec1f1445ec858d5873380b877fc26b45","72a0f25","2026-05-04T20:09:07+02:00","UtilityFunction",8
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","All",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","Attribute",22
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","BooleanParameter",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","Check",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","ClassVariable",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","ControlParameter",1
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","DataClump",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","DuplicateMethodCall",75
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","FeatureEnvy",23
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","InstanceVariableAssumption",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","IrresponsibleModule",6
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","LongParameterList",3
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","LongYieldList",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","ManualDispatch",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","MissingSafeMethod",7
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","ModuleInitialize",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","NestedIterators",2
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","NilCheck",6
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","RepeatedConditional",10
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","SubclassedFromCoreClass",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","TooManyConstants",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","TooManyInstanceVariables",2
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","TooManyMethods",2
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","TooManyStatements",41
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","UncommunicativeMethodName",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","UncommunicativeModuleName",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","UncommunicativeParameterName",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","UncommunicativeVariableName",8
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","UnusedParameters",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","UnusedPrivateMethod",0
21,"cfd09252bcbaa92467fb440e51a7a76db2ac5831","cfd0925","2026-05-04T20:14:34+02:00","UtilityFunction",8
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","All",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","Attribute",23
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","BooleanParameter",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","Check",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","ClassVariable",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","ControlParameter",3
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","DataClump",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","DuplicateMethodCall",81
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","FeatureEnvy",24
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","InstanceVariableAssumption",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","IrresponsibleModule",6
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","LongParameterList",4
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","LongYieldList",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","ManualDispatch",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","MissingSafeMethod",7
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","ModuleInitialize",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","NestedIterators",2
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","NilCheck",6
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","RepeatedConditional",10
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","SubclassedFromCoreClass",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","TooManyConstants",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","TooManyInstanceVariables",2
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","TooManyMethods",2
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","TooManyStatements",43
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","UncommunicativeMethodName",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","UncommunicativeModuleName",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","UncommunicativeParameterName",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","UncommunicativeVariableName",9
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","UnusedParameters",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","UnusedPrivateMethod",0
22,"ba0f4e81e59b11eceae3fae028d3e0677b22d2af","ba0f4e8","2026-05-04T20:18:07+02:00","UtilityFunction",9
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","All",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","Attribute",24
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","BooleanParameter",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","Check",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","ClassVariable",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","ControlParameter",3
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","DataClump",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","DuplicateMethodCall",98
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","FeatureEnvy",24
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","InstanceVariableAssumption",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","IrresponsibleModule",6
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","LongParameterList",5
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","LongYieldList",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","ManualDispatch",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","MissingSafeMethod",7
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","ModuleInitialize",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","NestedIterators",2
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","NilCheck",6
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","RepeatedConditional",10
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","SubclassedFromCoreClass",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","TooManyConstants",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","TooManyInstanceVariables",2
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","TooManyMethods",2
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","TooManyStatements",46
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","UncommunicativeMethodName",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","UncommunicativeModuleName",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","UncommunicativeParameterName",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","UncommunicativeVariableName",10
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","UnusedParameters",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","UnusedPrivateMethod",0
23,"a179217156d69bef63ed172497a0948e4a8052b5","a179217","2026-05-04T20:20:01+02:00","UtilityFunction",9
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","All",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","Attribute",24
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","BooleanParameter",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","Check",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","ClassVariable",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","ControlParameter",3
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","DataClump",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","DuplicateMethodCall",104
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","FeatureEnvy",24
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","InstanceVariableAssumption",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","IrresponsibleModule",6
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","LongParameterList",5
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","LongYieldList",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","ManualDispatch",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","MissingSafeMethod",7
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","ModuleInitialize",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","NestedIterators",2
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","NilCheck",7
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","RepeatedConditional",11
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","SubclassedFromCoreClass",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","TooManyConstants",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","TooManyInstanceVariables",2
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","TooManyMethods",2
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","TooManyStatements",49
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","UncommunicativeMethodName",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","UncommunicativeModuleName",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","UncommunicativeParameterName",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","UncommunicativeVariableName",10
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","UnusedParameters",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","UnusedPrivateMethod",0
24,"2f9f153a644f99d2d9986980e225d8eabda3cab2","2f9f153","2026-05-04T20:21:03+02:00","UtilityFunction",13
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","All",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","Attribute",26
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","BooleanParameter",1
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","Check",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","ClassVariable",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","ControlParameter",3
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","DataClump",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","DuplicateMethodCall",122
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","FeatureEnvy",24
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","InstanceVariableAssumption",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","IrresponsibleModule",6
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","LongParameterList",5
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","LongYieldList",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","ManualDispatch",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","MissingSafeMethod",9
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","ModuleInitialize",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","NestedIterators",2
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","NilCheck",8
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","RepeatedConditional",12
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","SubclassedFromCoreClass",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","TooManyConstants",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","TooManyInstanceVariables",2
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","TooManyMethods",2
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","TooManyStatements",52
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","UncommunicativeMethodName",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","UncommunicativeModuleName",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","UncommunicativeParameterName",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","UncommunicativeVariableName",11
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","UnusedParameters",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","UnusedPrivateMethod",0
25,"bc5bc8cca3ec3a55fed239246de72788bc2f945f","bc5bc8c","2026-05-04T20:22:15+02:00","UtilityFunction",14
26,"21cca112d6cfec40c3f297a91e3e356151583727","21cca11","2026-05-04T20:23:13+02:00","All",0
26,"21cca112d6cfec40c3f297a91e3e356151583727","21cca11","2026-05-04T20:23:13+02:00","Attribute",28
26,"21cca112d6cfec40c3f297a91e3e356151583727","21cca11","2026-05-04T20:23:13+02:00","BooleanParameter",2
26,"21cca112d6cfec40c3f297a91e3e356151583727","21cca11","2026-05-04T20:23:13+02:00","Check",0
26,"21cca112d6cfec40c3f297a91e3e356151583727","21cca11","2026-05-04T20:23:13+02:00","ClassVariable",0
26,"21cca112d6cfec40c3f297a91e3e356151583727","21cca11","2026-05-04T20:23:13+02:00","ControlParameter",3
26,"21cca112d6cfec40c3f297a91e3e356151583727","21cca11","2026-05-04T20:23:13+02:00","DataClump",0
